"No.","Time","Source","Destination","Protocol","Length","Info"
"660","7.387336","13.107.42.12","10.12.14.191","TCP","66","443  >  53595 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"661","7.387430","10.12.14.191","13.107.42.12","TCP","54","53595  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"662","7.387673","10.12.14.191","13.107.42.12","TLSv1.2","263","Client Hello"
"663","7.391268","13.107.42.12","10.12.14.191","TCP","54","443  >  53595 [ACK] Seq=1 Ack=210 Win=131072 Len=0"
"664","7.403227","10.12.14.191","10.6.0.122","DNS","96","Standard query 0xa89e A ss-prod-an1-notif-28.aws.adobess.com"
"665","7.404915","10.6.0.108","10.12.14.191","DNS","144","Standard query response 0xa89e A ss-prod-an1-notif-28.aws.adobess.com A 52.197.13.192 A 52.193.4.71 A 52.192.96.161"
"666","7.405613","10.12.14.191","52.197.13.192","TCP","66","53596  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"667","7.441456","13.107.42.12","10.12.14.191","TCP","54","[TCP Window Update] 443  >  53595 [ACK] Seq=1 Ack=210 Win=262400 Len=0"
"668","7.443780","13.107.42.12","10.12.14.191","TCP","1514","443  >  53595 [ACK] Seq=1 Ack=210 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"669","7.443781","13.107.42.12","10.12.14.191","TCP","1514","443  >  53595 [ACK] Seq=1461 Ack=210 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"670","7.443782","13.107.42.12","10.12.14.191","TCP","1514","443  >  53595 [ACK] Seq=2921 Ack=210 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"671","7.443876","10.12.14.191","13.107.42.12","TCP","54","53595  >  443 [ACK] Seq=210 Ack=4381 Win=131328 Len=0"
"672","7.445202","13.107.42.12","10.12.14.191","TCP","1514","443  >  53595 [ACK] Seq=4381 Ack=210 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"673","7.445327","10.12.14.191","13.107.42.12","TCP","54","53595  >  443 [ACK] Seq=210 Ack=5841 Win=131328 Len=0"
"674","7.447607","13.107.42.12","10.12.14.191","TCP","1514","443  >  53595 [ACK] Seq=5841 Ack=210 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"675","7.449547","13.107.42.12","10.12.14.191","TCP","1514","443  >  53595 [ACK] Seq=7301 Ack=210 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"676","7.449605","10.12.14.191","13.107.42.12","TCP","54","53595  >  443 [ACK] Seq=210 Ack=8761 Win=131328 Len=0"
"677","7.451573","13.107.42.12","10.12.14.191","TLSv1.2","455","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"678","7.455576","10.12.14.191","13.107.42.12","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"679","7.456010","10.6.0.122","10.12.14.191","DNS","144","Standard query response 0xa89e A ss-prod-an1-notif-28.aws.adobess.com A 52.192.96.161 A 52.193.4.71 A 52.197.13.192"
"680","7.484187","13.107.42.12","10.12.14.191","TCP","54","443  >  53595 [ACK] Seq=9162 Ack=368 Win=262400 Len=0"
"681","7.485418","13.107.42.12","10.12.14.191","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"682","7.485945","10.12.14.191","13.107.42.12","TLSv1.2","1328","Application Data"
"683","7.514487","13.107.42.12","10.12.14.191","TCP","54","443  >  53595 [ACK] Seq=9213 Ack=1642 Win=262656 Len=0"
"684","7.529669","52.193.4.71","10.12.14.191","TLSv1.2","85","Encrypted Alert"
"685","7.529760","10.12.14.191","52.193.4.71","TCP","54","53126  >  443 [RST, ACK] Seq=2 Ack=367 Win=0 Len=0"
"686","7.530185","52.193.4.71","10.12.14.191","TCP","54","443  >  53126 [FIN, ACK] Seq=367 Ack=2 Win=332 Len=0"
"687","7.541042","52.113.194.132","10.12.14.191","TCP","54","[TCP Window Update] 443  >  53594 [ACK] Seq=1 Ack=220 Win=262400 Len=0"
"688","7.546674","52.113.194.132","10.12.14.191","TCP","1514","443  >  53594 [ACK] Seq=1 Ack=220 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"689","7.546674","52.113.194.132","10.12.14.191","TCP","1514","443  >  53594 [ACK] Seq=1461 Ack=220 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"690","7.546676","52.113.194.132","10.12.14.191","TCP","1514","443  >  53594 [ACK] Seq=2921 Ack=220 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"691","7.546676","52.113.194.132","10.12.14.191","TCP","1514","443  >  53594 [ACK] Seq=4381 Ack=220 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"692","7.546812","10.12.14.191","52.113.194.132","TCP","54","53594  >  443 [ACK] Seq=220 Ack=5841 Win=262144 Len=0"
"693","7.547209","52.113.194.132","10.12.14.191","TLSv1.2","150","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"694","7.547256","10.12.14.191","52.113.194.132","TCP","54","53594  >  443 [ACK] Seq=220 Ack=5937 Win=261888 Len=0"
"695","7.551293","10.12.14.191","52.113.194.132","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"696","7.621155","52.197.13.192","10.12.14.191","TCP","66","443  >  53596 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"697","7.621230","10.12.14.191","52.197.13.192","TCP","54","53596  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"698","7.621460","10.12.14.191","52.197.13.192","TLSv1.2","251","Client Hello"
"699","7.629936","140.82.114.26","10.12.14.191","TLSv1.2","78","Application Data"
"700","7.630161","10.12.14.191","140.82.114.26","TLSv1.2","82","Application Data"
"701","7.637505","40.90.22.184","10.12.14.191","TCP","54","443  >  53589 [ACK] Seq=8227 Ack=1860 Win=262656 Len=0"
"702","7.640679","52.113.194.132","10.12.14.191","TCP","54","443  >  53594 [ACK] Seq=5937 Ack=378 Win=262400 Len=0"
"703","7.641040","52.113.194.132","10.12.14.191","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"704","7.641099","10.12.14.191","52.113.194.132","TCP","54","53594  >  443 [ACK] Seq=378 Ack=5988 Win=261888 Len=0"
"705","7.641679","10.12.14.191","52.113.194.132","TLSv1.2","720","Application Data"
"706","7.651191","40.90.22.184","10.12.14.191","TLSv1.2","706","Application Data"
"707","7.692272","10.12.14.191","40.90.22.184","TCP","54","53589  >  443 [ACK] Seq=1860 Ack=8879 Win=130560 Len=0"
"708","7.733115","52.113.194.132","10.12.14.191","TCP","54","443  >  53594 [ACK] Seq=5988 Ack=1044 Win=261632 Len=0"
"709","7.773971","13.107.42.12","10.12.14.191","TLSv1.2","1093","Application Data"
"710","7.781312","52.197.13.192","10.12.14.191","TLSv1.2","1514","Server Hello"
"711","7.781312","52.197.13.192","10.12.14.191","TCP","1514","443  >  53596 [ACK] Seq=1461 Ack=198 Win=28160 Len=1460 [TCP segment of a reassembled PDU]"
"712","7.781385","10.12.14.191","52.197.13.192","TCP","54","53596  >  443 [ACK] Seq=198 Ack=2921 Win=131328 Len=0"
"713","7.781815","52.197.13.192","10.12.14.191","TLSv1.2","526","Certificate, Server Key Exchange, Server Hello Done"
"714","7.783097","10.12.14.191","52.197.13.192","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"715","7.801134","10.12.14.191","52.114.158.50","TCP","66","53597  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"716","7.802032","10.12.14.191","52.114.158.50","TCP","66","53598  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"717","7.813610","52.114.158.50","10.12.14.191","TCP","66","443  >  53597 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"718","7.813701","10.12.14.191","52.114.158.50","TCP","54","53597  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"719","7.813895","10.12.14.191","52.114.158.50","TLSv1.2","277","Client Hello"
"720","7.814433","10.12.14.191","13.107.42.12","TCP","54","53595  >  443 [ACK] Seq=1642 Ack=10252 Win=131328 Len=0"
"721","7.816358","52.114.158.50","10.12.14.191","TCP","66","443  >  53598 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"722","7.816439","10.12.14.191","52.114.158.50","TCP","54","53598  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"723","7.816648","10.12.14.191","52.114.158.50","TLSv1.2","277","Client Hello"
"724","7.818288","52.114.158.50","10.12.14.191","TCP","54","443  >  53597 [ACK] Seq=1 Ack=224 Win=131072 Len=0"
"725","7.819939","52.114.158.50","10.12.14.191","TCP","54","443  >  53598 [ACK] Seq=1 Ack=224 Win=131072 Len=0"
"726","7.833553","10.12.14.191","10.6.0.122","NBNS","110","Refresh NB WORKGROUP<00>"
"727","7.856004","140.82.114.26","10.12.14.191","TCP","54","443  >  53524 [ACK] Seq=25 Ack=29 Win=124 Len=0"
"728","7.907399","52.113.194.132","10.12.14.191","TLSv1.2","830","Application Data"
"729","7.907461","10.12.14.191","52.113.194.132","TCP","54","53594  >  443 [ACK] Seq=1044 Ack=6764 Win=261120 Len=0"
"730","7.939039","52.197.13.192","10.12.14.191","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"731","7.939986","10.12.14.191","52.197.13.192","TCP","1514","53596  >  443 [ACK] Seq=324 Ack=3444 Win=130816 Len=1460 [TCP segment of a reassembled PDU]"
"732","7.939988","10.12.14.191","52.197.13.192","TLSv1.2","278","Application Data"
"733","8.001826","10.12.14.191","13.107.42.12","TCP","1514","53593  >  443 [ACK] Seq=1687 Ack=13425 Win=129792 Len=1460 [TCP segment of a reassembled PDU]"
"734","8.001826","10.12.14.191","13.107.42.12","TLSv1.2","229","Application Data"
"735","8.032424","13.107.42.12","10.12.14.191","TCP","54","443  >  53593 [ACK] Seq=13425 Ack=3322 Win=262656 Len=0"
"736","8.095911","52.197.13.192","10.12.14.191","TCP","54","443  >  53596 [ACK] Seq=3444 Ack=2008 Win=31488 Len=0"
"737","8.269675","13.107.42.12","10.12.14.191","TLSv1.2","745","Application Data"
"738","8.310656","10.12.14.191","13.107.42.12","TCP","54","53593  >  443 [ACK] Seq=3322 Ack=14116 Win=131328 Len=0"
"739","8.334370","10.12.14.191","13.107.42.12","TLSv1.2","1460","Application Data"
"740","8.346955","10.12.14.191","52.139.250.253","TCP","66","53599  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"741","8.349935","52.139.250.253","10.12.14.191","TCP","66","443  >  53599 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"742","8.350005","10.12.14.191","52.139.250.253","TCP","54","53599  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"743","8.350467","10.12.14.191","52.139.250.253","TLSv1.2","234","Client Hello"
"744","8.353125","52.139.250.253","10.12.14.191","TCP","54","443  >  53599 [ACK] Seq=1 Ack=181 Win=16384 Len=0"
"745","8.359810","10.12.14.191","13.107.42.12","TLSv1.2","1328","Application Data"
"746","8.362470","13.107.42.12","10.12.14.191","TCP","54","443  >  53593 [ACK] Seq=14116 Ack=4728 Win=261376 Len=0"
"747","8.363599","52.114.158.50","10.12.14.191","TCP","54","[TCP Window Update] 443  >  53597 [ACK] Seq=1 Ack=224 Win=263424 Len=0"
"748","8.388508","13.107.42.12","10.12.14.191","TCP","54","443  >  53595 [ACK] Seq=10252 Ack=2916 Win=261376 Len=0"
"749","8.440343","52.114.158.50","10.12.14.191","TCP","54","[TCP Window Update] 443  >  53598 [ACK] Seq=1 Ack=224 Win=263424 Len=0"
"750","8.459132","52.114.158.50","10.12.14.191","TCP","1494","443  >  53598 [ACK] Seq=1 Ack=224 Win=263424 Len=1440 [TCP segment of a reassembled PDU]"
"751","8.459209","10.12.14.191","52.114.158.50","TCP","54","53598  >  443 [ACK] Seq=224 Ack=1441 Win=262144 Len=0"
"752","8.461002","52.114.158.50","10.12.14.191","TCP","1494","443  >  53598 [ACK] Seq=1441 Ack=224 Win=263424 Len=1440 [TCP segment of a reassembled PDU]"
"753","8.461056","10.12.14.191","52.114.158.50","TCP","54","53598  >  443 [ACK] Seq=224 Ack=2881 Win=262144 Len=0"
"754","8.461383","52.114.158.50","10.12.14.191","TCP","1494","443  >  53598 [ACK] Seq=2881 Ack=224 Win=263424 Len=1440 [TCP segment of a reassembled PDU]"
"755","8.461424","10.12.14.191","52.114.158.50","TCP","54","53598  >  443 [ACK] Seq=224 Ack=4321 Win=262144 Len=0"
"756","8.462626","52.114.158.50","10.12.14.191","TCP","1494","443  >  53598 [ACK] Seq=4321 Ack=224 Win=263424 Len=1440 [TCP segment of a reassembled PDU]"
"757","8.462679","10.12.14.191","52.114.158.50","TCP","54","53598  >  443 [ACK] Seq=224 Ack=5761 Win=262144 Len=0"
"758","8.464660","52.114.158.50","10.12.14.191","TLSv1.2","340","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"759","8.464690","10.12.14.191","52.114.158.50","TCP","54","53598  >  443 [ACK] Seq=224 Ack=6047 Win=261632 Len=0"
"760","8.466558","10.12.14.191","52.114.158.50","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"761","8.478896","52.114.158.50","10.12.14.191","TCP","1494","443  >  53597 [ACK] Seq=1 Ack=224 Win=263424 Len=1440 [TCP segment of a reassembled PDU]"
"762","8.478967","10.12.14.191","52.114.158.50","TCP","54","53597  >  443 [ACK] Seq=224 Ack=1441 Win=262144 Len=0"
"763","8.481062","52.114.158.50","10.12.14.191","TCP","1494","443  >  53597 [ACK] Seq=1441 Ack=224 Win=263424 Len=1440 [TCP segment of a reassembled PDU]"
"764","8.481107","10.12.14.191","52.114.158.50","TCP","54","53597  >  443 [ACK] Seq=224 Ack=2881 Win=262144 Len=0"
"765","8.483786","52.114.158.50","10.12.14.191","TCP","1494","443  >  53597 [ACK] Seq=2881 Ack=224 Win=263424 Len=1440 [TCP segment of a reassembled PDU]"
"766","8.483849","10.12.14.191","52.114.158.50","TCP","54","53597  >  443 [ACK] Seq=224 Ack=4321 Win=262144 Len=0"
"767","8.484967","52.114.158.50","10.12.14.191","TCP","1494","443  >  53597 [ACK] Seq=4321 Ack=224 Win=263424 Len=1440 [TCP segment of a reassembled PDU]"
"768","8.485011","10.12.14.191","52.114.158.50","TCP","54","53597  >  443 [ACK] Seq=224 Ack=5761 Win=262144 Len=0"
"769","8.485597","52.114.158.50","10.12.14.191","TLSv1.2","340","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"770","8.485632","10.12.14.191","52.114.158.50","TCP","54","53597  >  443 [ACK] Seq=224 Ack=6047 Win=261632 Len=0"
"771","8.487578","10.12.14.191","52.114.158.50","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"772","8.521936","52.139.250.253","10.12.14.191","TCP","1494","443  >  53599 [ACK] Seq=1 Ack=181 Win=16384 Len=1440 [TCP segment of a reassembled PDU]"
"773","8.522457","52.139.250.253","10.12.14.191","TCP","74","443  >  53599 [PSH, ACK] Seq=1441 Ack=181 Win=16384 Len=20 [TCP segment of a reassembled PDU]"
"774","8.522458","52.139.250.253","10.12.14.191","TCP","1494","443  >  53599 [ACK] Seq=1461 Ack=181 Win=16384 Len=1440 [TCP segment of a reassembled PDU]"
"775","8.522459","52.139.250.253","10.12.14.191","TCP","74","443  >  53599 [PSH, ACK] Seq=2901 Ack=181 Win=16384 Len=20 [TCP segment of a reassembled PDU]"
"776","8.522460","52.139.250.253","10.12.14.191","TLSv1.2","725","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"777","8.522548","10.12.14.191","52.139.250.253","TCP","54","53599  >  443 [ACK] Seq=181 Ack=3592 Win=132352 Len=0"
"778","8.523892","10.12.14.191","52.139.250.253","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"779","8.608155","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=14116 Ack=4728 Win=261376 Len=1460 [TCP segment of a reassembled PDU]"
"780","8.609430","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=15576 Ack=4728 Win=261376 Len=1460 [TCP segment of a reassembled PDU]"
"781","8.609478","10.12.14.191","13.107.42.12","TCP","54","53593  >  443 [ACK] Seq=4728 Ack=17036 Win=131328 Len=0"
"782","8.609949","10.12.14.191","10.12.255.255","NBNS","92","Name query NB WORKGROUP<1c>"
"783","8.614055","13.107.42.12","10.12.14.191","TLSv1.2","1357","Application Data"
"784","8.614056","52.139.250.253","10.12.14.191","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"785","8.614896","10.12.14.191","52.139.250.253","TLSv1.2","314","Application Data"
"786","8.644422","13.107.42.12","10.12.14.191","TLSv1.2","1093","Application Data"
"787","8.653656","10.12.14.191","13.107.42.12","TCP","54","53593  >  443 [ACK] Seq=4728 Ack=18339 Win=130048 Len=0"
"788","8.685319","10.12.14.191","52.114.158.50","TCP","147","[TCP Retransmission] 53598  >  443 [PSH, ACK] Seq=224 Ack=6047 Win=261632 Len=93"
"789","8.685320","10.12.14.191","13.107.42.12","TCP","54","53595  >  443 [ACK] Seq=2916 Ack=11291 Win=130304 Len=0"
"790","8.703574","52.139.250.253","10.12.14.191","TLSv1.2","326","Application Data"
"791","8.703761","10.12.14.191","52.114.158.50","TCP","147","[TCP Retransmission] 53597  >  443 [PSH, ACK] Seq=224 Ack=6047 Win=261632 Len=93"
"792","8.704040","10.12.14.191","52.139.250.253","TLSv1.2","1092","Application Data"
"793","8.738082","52.114.158.50","10.12.14.191","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"794","8.738158","10.12.14.191","52.114.158.50","TCP","54","53597  >  443 [ACK] Seq=317 Ack=6098 Win=261632 Len=0"
"795","8.738557","10.12.14.191","52.114.158.50","TLSv1.2","588","Application Data"
"796","8.738630","10.12.14.191","52.114.158.50","TCP","1494","53597  >  443 [ACK] Seq=851 Ack=6098 Win=261632 Len=1440 [TCP segment of a reassembled PDU]"
"797","8.738632","10.12.14.191","52.114.158.50","TLSv1.2","1163","Application Data"
"798","8.744535","52.114.158.50","10.12.14.191","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"799","8.744655","10.12.14.191","52.114.158.50","TCP","54","53598  >  443 [ACK] Seq=317 Ack=6098 Win=261632 Len=0"
"800","8.745216","10.12.14.191","52.114.158.50","TLSv1.2","588","Application Data"
"801","8.745317","10.12.14.191","52.114.158.50","TCP","1494","53598  >  443 [ACK] Seq=851 Ack=6098 Win=261632 Len=1440 [TCP segment of a reassembled PDU]"
"802","8.745318","10.12.14.191","52.114.158.50","TCP","1494","53598  >  443 [ACK] Seq=2291 Ack=6098 Win=261632 Len=1440 [TCP segment of a reassembled PDU]"
"803","8.745318","10.12.14.191","52.114.158.50","TLSv1.2","831","Application Data"
"804","8.793568","52.139.250.253","10.12.14.191","TLSv1.2","147","Application Data"
"805","8.795061","52.139.250.253","10.12.14.191","TLSv1.2","224","Application Data"
"806","8.795108","10.12.14.191","52.139.250.253","TCP","54","53599  >  443 [ACK] Seq=1572 Ack=4178 Win=131840 Len=0"
"807","8.795456","10.12.14.191","52.139.250.253","TLSv1.2","233","Application Data"
"808","8.829813","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=18339 Ack=4728 Win=261376 Len=1460 [TCP segment of a reassembled PDU]"
"809","8.829815","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=19799 Ack=4728 Win=261376 Len=1460 [TCP segment of a reassembled PDU]"
"810","8.829815","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=21259 Ack=4728 Win=261376 Len=1460 [TCP segment of a reassembled PDU]"
"811","8.829898","10.12.14.191","13.107.42.12","TCP","54","53593  >  443 [ACK] Seq=4728 Ack=22719 Win=131328 Len=0"
"812","8.830122","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=22719 Ack=4728 Win=261376 Len=1460 [TCP segment of a reassembled PDU]"
"813","8.830135","10.12.14.191","13.107.42.12","TCP","54","53593  >  443 [ACK] Seq=4728 Ack=24179 Win=131328 Len=0"
"814","8.832296","13.107.42.12","10.12.14.191","TCP","1514","443  >  53593 [ACK] Seq=24179 Ack=4728 Win=261376 Len=1460 [TCP segment of a reassembled PDU]"
"815","8.836303","13.107.42.12","10.12.14.191","TLSv1.2","975","Application Data"
"816","8.836338","10.12.14.191","13.107.42.12","TCP","54","53593  >  443 [ACK] Seq=4728 Ack=26560 Win=131328 Len=0"
"817","8.885109","52.139.250.253","10.12.14.191","TLSv1.2","462","Application Data"
"818","8.885638","10.12.14.191","52.139.250.253","TLSv1.2","383","Application Data"
"819","8.890724","10.12.14.191","13.107.42.12","TCP","66","53600  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"820","8.893865","13.107.42.12","10.12.14.191","TCP","66","443  >  53600 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"821","8.893977","10.12.14.191","13.107.42.12","TCP","54","53600  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"822","8.894232","10.12.14.191","13.107.42.12","TLSv1.2","270","Client Hello"
"823","8.897617","13.107.42.12","10.12.14.191","TCP","54","443  >  53600 [ACK] Seq=1 Ack=217 Win=131072 Len=0"
"824","8.938915","52.114.158.50","10.12.14.191","TCP","66","[TCP Dup ACK 798#1] 443  >  53598 [ACK] Seq=6098 Ack=317 Win=263424 Len=0 SLE=224 SRE=317"
"825","8.948084","13.107.42.12","10.12.14.191","TCP","54","[TCP Window Update] 443  >  53600 [ACK] Seq=1 Ack=217 Win=262400 Len=0"
"826","8.953035","52.114.158.50","10.12.14.191","TCP","66","[TCP Dup ACK 793#1] 443  >  53597 [ACK] Seq=6098 Ack=317 Win=263424 Len=0 SLE=224 SRE=317"
"827","8.954377","13.107.42.12","10.12.14.191","TCP","1514","443  >  53600 [ACK] Seq=1 Ack=217 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"828","8.954378","13.107.42.12","10.12.14.191","TCP","1514","443  >  53600 [ACK] Seq=1461 Ack=217 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"829","8.954379","13.107.42.12","10.12.14.191","TCP","1514","443  >  53600 [ACK] Seq=2921 Ack=217 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"830","8.954480","10.12.14.191","13.107.42.12","TCP","54","53600  >  443 [ACK] Seq=217 Ack=4381 Win=131328 Len=0"
"831","8.954907","13.107.42.12","10.12.14.191","TCP","1514","443  >  53600 [ACK] Seq=4381 Ack=217 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"832","8.954940","10.12.14.191","13.107.42.12","TCP","54","53600  >  443 [ACK] Seq=217 Ack=5841 Win=131328 Len=0"
"833","8.955131","10.12.14.191","52.114.158.50","TCP","1494","[TCP Retransmission] 53597  >  443 [PSH, ACK] Seq=1960 Ack=6098 Win=261632 Len=1440"
"834","8.957757","13.107.42.12","10.12.14.191","TCP","1514","443  >  53600 [ACK] Seq=5841 Ack=217 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"835","8.958549","13.107.42.12","10.12.14.191","TCP","1514","443  >  53600 [ACK] Seq=7301 Ack=217 Win=262400 Len=1460 [TCP segment of a reassembled PDU]"
"836","8.958587","10.12.14.191","13.107.42.12","TCP","54","53600  >  443 [ACK] Seq=217 Ack=8761 Win=131328 Len=0"
"837","8.960831","13.107.42.12","10.12.14.191","TLSv1.2","455","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"838","8.961691","74.125.68.189","10.12.14.191","TLSv1.2","106","Application Data"
"839","8.961691","74.125.68.189","10.12.14.191","TLSv1.2","85","Application Data"
"840","8.961692","74.125.68.189","10.12.14.191","TLSv1.2","93","Application Data"
"841","8.961761","10.12.14.191","74.125.68.189","TCP","54","53057  >  443 [ACK] Seq=1 Ack=175 Win=510 Len=0"
"842","8.962345","10.12.14.191","74.125.68.189","TLSv1.2","93","Application Data"
"843","8.963828","10.12.14.191","52.114.158.50","TCP","1494","[TCP Retransmission] 53598  >  443 [PSH, ACK] Seq=3068 Ack=6098 Win=261632 Len=1440"
"844","8.965890","10.12.14.191","13.107.42.12","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"845","8.974177","52.139.250.253","10.12.14.191","TLSv1.2","459","Application Data"
"846","8.975431","52.139.250.253","10.12.14.191","TLSv1.2","458","Application Data"
"847","8.975478","10.12.14.191","52.139.250.253","TCP","54","53599  >  443 [ACK] Seq=2080 Ack=5395 Win=132352 Len=0"
"848","8.985351","10.12.14.191","13.107.42.12","TLSv1.2","1302","Application Data"
"849","8.985449","10.12.14.191","13.107.42.12","TLSv1.2","593","Application Data"
"850","8.986056","10.12.14.191","13.107.42.12","TCP","66","53601  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"851","8.989114","13.107.42.12","10.12.14.191","TCP","66","443  >  53601 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"852","8.989223","10.12.14.191","13.107.42.12","TCP","54","53601  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"853","8.989442","10.12.14.191","13.107.42.12","TLSv1.2","238","Client Hello"
"854","8.991004","52.114.158.50","10.12.14.191","TCP","54","443  >  53597 [ACK] Seq=6098 Ack=2291 Win=263424 Len=0"
"855","8.991945","13.107.42.12","10.12.14.191","TCP","54","443  >  53601 [ACK] Seq=1 Ack=185 Win=131072 Len=0"
"856","8.994735","13.107.42.12","10.12.14.191","TCP","54","443  >  53600 [ACK] Seq=9162 Ack=375 Win=262400 Len=0"
"857","8.996886","13.107.42.12","10.12.14.191","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"858","8.997420","10.12.14.191","13.107.42.12","TLSv1.2","1313","Application Data"
"859","8.997546","10.12.14.191","13.107.42.12","TLSv1.2","578","Application Data"
"860","8.998986","52.114.158.50","10.12.14.191","TCP","54","443  >  53598 [ACK] Seq=6098 Ack=2291 Win=263424 Len=0"
"861","8.999370","52.114.158.50","10.12.14.191","TCP","54","443  >  53598 [ACK] Seq=6098 Ack=4508 Win=263424 Len=0"
"862","9.011282","10.12.14.191","10.6.0.108","DNS","87","Standard query 0x01ee A 0.client-channel.google.com"
"863","9.011632","10.12.14.191","10.6.0.108","DNS","90","Standard query 0x82b3 A api.eu-west-1.aiv-delivery.net"
"864","9.013270","13.107.42.12","10.12.14.191","TCP","54","443  >  53595 [ACK] Seq=11291 Ack=4703 Win=262656 Len=0"
"865","9.014216","10.6.0.108","10.12.14.191","DNS","103","Standard query response 0x01ee A 0.client-channel.google.com A 74.125.68.189"
"866","9.014916","10.12.14.191","74.125.68.189","TCP","66","53602  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"867","9.015221","10.6.0.108","10.12.14.191","DNS","218","Standard query response 0x82b3 A api.eu-west-1.aiv-delivery.net A 52.213.64.228 A 52.48.71.2 A 52.17.247.64 A 52.213.30.71 A 52.211.85.192 A 52.209.158.210 A 52.51.162.33 A 54.229.11.193"
